city,lat,lng,country,population
Douar Oulad Naoual,34.4936,-5.7108,Morocco,11578.0
Saint-Germain-lès-Arpajon,48.5946,2.2558,France,11577.0
Norton,41.0294,-81.6461,United States,11576.0
Ipaporanga,-4.9,-40.7589,Brazil,11575.0
View Royal,48.4517,-123.4339,Canada,11575.0
Nazareth,50.9667,3.6,Belgium,11574.0
Melle,51.0,3.8,Belgium,11574.0
Gopālapuram,17.1007,81.5406,India,11573.0
Naīgarhi,24.7869,81.7787,India,11572.0
Jethuli,25.5378,85.2841,India,11572.0
Castenedolo,45.4704,10.2967,Italy,11572.0
Bahādarpur,21.2922,76.1806,India,11571.0
Pettaivāyttalai,10.9014,78.494,India,11571.0
Timahdit,33.2369,-5.06,Morocco,11571.0
Jīdigunta,16.9098,81.8553,India,11570.0
Okuizumo,35.1975,133.0025,Japan,11570.0
Jarābulus,36.8175,38.0111,Syria,11570.0
Ban Mae Kham Lang Wat,20.2225,99.8561,Thailand,11569.0
Villepreux,48.8308,2.0031,France,11568.0
Caraguatay,-25.2384,-56.8269,Paraguay,11568.0
Patterson,41.4849,-73.5921,United States,11568.0
Covington,30.481,-90.1122,United States,11568.0
Santa Cruz da Baixa Verde,-7.8208,-38.1528,Brazil,11567.0
Isola della Scala,45.2692,11.0107,Italy,11567.0
La Unión,8.8606,-75.2806,Colombia,11566.0
Pampas,-12.3989,-74.8667,Peru,11566.0
Nieuwpoort,51.1167,2.75,Belgium,11565.0
Eijsden,50.7778,5.7108,Netherlands,11565.0
Landsmeer,52.4333,4.9167,Netherlands,11565.0
Puerto Suárez,-18.9667,-57.7981,Bolivia,11564.0
Mömbris,50.0667,9.1667,Germany,11564.0
Bou Adel,34.5428,-4.5075,Morocco,11564.0
Weeze,51.6267,6.1967,Germany,11563.0
Ghal Kalān,30.8189,75.1063,India,11563.0
Kushmanchi,17.2263,79.9668,India,11563.0
Signal Hill,33.803,-118.1681,United States,11563.0
Navarro,-35.0167,-59.2667,Argentina,11562.0
Severnyy,67.6083,64.1233,Russia,11562.0
Mossley,53.5147,-2.0387,United Kingdom,11561.0
Kopervik,59.2833,5.3,Norway,11561.0
Yangiqo‘rg‘on,41.1872,71.7333,Uzbekistan,11561.0
Xiaoba,26.6499,106.985,China,11560.0
Ghinda’e,15.45,39.0833,Eritrea,11560.0
Silves,-2.8389,-58.2092,Brazil,11559.0
Sathmalpur,25.8749,85.8567,India,11559.0
Khandpara,20.2644,85.1767,India,11559.0
West Point,41.122,-112.0995,United States,11559.0
Belgrave,52.6566,-1.1262,United Kingdom,11558.0
Araçás,-12.22,-38.2028,Brazil,11557.0
Holešov,49.3333,17.5783,Czechia,11556.0
Perches,19.522,-71.9232,Haiti,11556.0
Gulgam,34.55,74.2173,India,11556.0
Norfolk,42.1163,-71.3295,United States,11556.0
Cisneros,6.5383,-75.0886,Colombia,11555.0
Esperanza,22.4468,-80.0971,Cuba,11555.0
Imouzzer Kandar,33.73,-5.01,Morocco,11555.0
Crowley,30.2175,-92.3752,United States,11554.0
Leāma,26.214,85.998,India,11553.0
Kundiawa,-6.023,144.96,Papua New Guinea,11553.0
Molteno,-31.3961,26.3631,South Africa,11553.0
Itainópolis,-7.4469,-41.4783,Brazil,11551.0
Perumbakkam,13.0133,80.143,India,11551.0
Tadapurambākkam,13.3205,80.1959,India,11551.0
Esil,51.9556,66.4042,Kazakhstan,11551.0
Espita,21.0128,-88.3047,Mexico,11551.0
Krosūru,16.55,80.1331,India,11549.0
Dąbrowa Tarnowska,50.1667,20.9833,Poland,11549.0
Yvetot,49.62,0.75,France,11548.0
Broome,-17.9619,122.2361,Australia,11547.0
Carmo da Cachoeira,-21.4608,-45.2239,Brazil,11547.0
Amelia,42.5535,12.4168,Italy,11547.0
Bugongi,-0.6356,30.2528,Uganda,11547.0
Patera,23.996,79.6837,India,11546.0
Downpatrick,54.322,-5.703,United Kingdom,11545.0
Ghambiraopet,18.3,78.5833,India,11545.0
Wells,43.3267,-70.6336,United States,11544.0
Wanstead,51.5778,0.0286,United Kingdom,11543.0
Muroto-misakicho,33.29,134.1519,Japan,11543.0
Roma,26.4166,-99.0061,United States,11543.0
Chennūr,14.1473,79.8477,India,11542.0
Khorramābād,36.7822,50.8714,Iran,11542.0
Den Chai,17.9837,100.0522,Thailand,11542.0
Chintalavādi,10.9511,78.3158,India,11540.0
Şiran,40.1894,39.1267,Turkey,11539.0
Labbaikkudikkādu,11.3922,79.0218,India,11538.0
Wellington,40.7,-105.0054,United States,11538.0
Oñate,43.0333,-2.4167,Spain,11537.0
Dharmāram,18.736,79.2194,India,11537.0
Mangalkot,23.5252,87.9034,India,11537.0
Kibungo,-2.1608,30.5442,Rwanda,11537.0
Porto-Vecchio,41.5917,9.2803,France,11536.0
Port Morant,17.9,-76.3167,Jamaica,11536.0
Beniel,38.0464,-1.0014,Spain,11535.0
Pieve di Soligo,45.8833,12.1667,Italy,11535.0
Matca,45.85,27.5333,Romania,11535.0
Bytča,49.2228,18.5581,Slovakia,11535.0
Weinfelden,47.5698,9.112,Switzerland,11534.0
Lamosina,-21.633,46.8056,Madagascar,11534.0
Haradok,55.4667,30.0,Belarus,11533.0
Nālwār,16.9436,76.9919,India,11533.0
Ferney-Voltaire,46.2558,6.1081,France,11530.0
Krapina,46.1589,15.8744,Croatia,11530.0
Kantilo,20.3615,85.1921,India,11530.0
Mykhailivka,47.2694,35.2222,Ukraine,11530.0
Doda,30.3844,74.6394,India,11529.0
Saint Helena Bay,-32.7583,18.0278,South Africa,11529.0
Mīt Damsīs,30.8267,31.2226,Egypt,11528.0
Fourmies,50.0181,4.0539,France,11528.0
Sunkarevu,16.39,81.85,India,11528.0
Bāhāgalpur,24.5934,87.9536,India,11528.0
Ichhāpur,21.1551,76.1556,India,11528.0
Dzouz,31.89,-7.32,Morocco,11527.0
Moparipālaiyam,11.1332,77.147,India,11526.0
Maniago,46.1667,12.7167,Italy,11526.0
Vohilava,-20.7011,48.3428,Madagascar,11526.0
Nandipeta,18.9622,78.1772,India,11525.0
Okpo,18.1167,95.6667,Burma,11525.0
Quatipuru,-0.9008,-47.0058,Brazil,11524.0
Budha Thēh,31.5177,75.3009,India,11524.0
Golet,19.239,79.3891,India,11524.0
Ekerö,59.2667,17.7333,Sweden,11524.0
Nīdāmangalam,10.772,79.4167,India,11523.0
Campbellsville,37.3445,-85.3511,United States,11523.0
Sahri,25.4721,85.7277,India,11522.0
Ingurti,17.6695,79.8003,India,11522.0
Epazoyucan,20.0177,-98.6361,Mexico,11522.0
Ramena,-12.2421,49.3453,Madagascar,11521.0
Calheta,32.7333,-17.1667,Portugal,11521.0
Fort Morgan,40.2537,-103.7903,United States,11521.0
Doddappanāyakkanūr,9.981,77.734,India,11520.0
Shāhpur Baghauni,25.8831,85.6859,India,11520.0
Giffoni Valle Piana,40.7167,14.9333,Italy,11520.0
Cholpon-Ata,42.6494,77.0822,Kyrgyzstan,11520.0
Sárbogárd,46.8878,18.6193,Hungary,11518.0
Jucati,-8.7058,-36.4889,Brazil,11517.0
Gorey,52.6747,-6.2925,Ireland,11517.0
Olintla,20.1,-97.6833,Mexico,11517.0
Kundurpi,14.2833,77.0333,India,11516.0
Raun,25.6462,86.3869,India,11515.0
Drawsko Pomorskie,53.5333,15.8,Poland,11515.0
Blundellsands,53.48,-3.05,United Kingdom,11514.0
Cachoeira Alta,-18.7628,-50.9419,Brazil,11513.0
Desanagi,16.92,76.24,India,11513.0
Mirik,26.887,88.187,India,11513.0
Agareb,34.4333,10.1833,Tunisia,11513.0
San Carlos de Guaroa,3.7111,-73.2425,Colombia,11512.0
La Cumbre,3.0,38.0,Colombia,11512.0
Dolores,17.65,120.71,Philippines,11512.0
Valdivia,7.2938,-75.3919,Colombia,11511.0
Al Qal‘ah,26.0051,32.8178,Egypt,11511.0
Brislington,51.4316,-2.5439,United Kingdom,11511.0
Orchha,25.35,78.64,India,11511.0
Hlaingbwe,17.1333,97.8333,Burma,11511.0
Coronel Dorrego,-38.7,-61.2667,Argentina,11510.0
Belp,46.8914,7.4972,Switzerland,11510.0
Doukombo,14.3511,-3.6558,Mali,11510.0
Sagada,17.0842,120.9008,Philippines,11510.0
Nova Odesa,47.3097,31.7792,Ukraine,11510.0
Kathu,-27.7,23.05,South Africa,11510.0
Pākkam,13.1436,80.028,India,11509.0
Piprāhi,26.5871,86.3773,India,11509.0
San Lázaro,-22.1074,-57.9622,Paraguay,11509.0
Dammartin-en-Goële,49.0538,2.6817,France,11508.0
Żejtun,35.8556,14.5333,Malta,11508.0
Caño Martin Peña,18.4309,-66.0507,Puerto Rico,11508.0
Sultānpur,23.1381,77.934,India,11507.0
Horodnia,51.8931,31.5947,Ukraine,11506.0
Xuân Trùng,21.05,105.2833,Vietnam,11506.0
Gillingham,51.0375,-2.2748,United Kingdom,11505.0
Radnevo,42.3,25.933,Bulgaria,11504.0
Plan-de-Cuques,43.3478,5.4639,France,11504.0
Arpajon,48.5901,2.2476,France,11503.0
Slatina,45.7,17.7,Croatia,11503.0
Hàng Trạm,20.3944,105.6222,Vietnam,11503.0
Lincolnton,35.4748,-81.2386,United States,11503.0
La Riviera,38.5683,-121.3544,United States,11503.0
Estiva,-22.4628,-46.0169,Brazil,11502.0
Villefranche-de-Rouergue,44.3533,2.035,France,11502.0
Gospić,44.5469,15.3744,Croatia,11502.0
Liman,38.8733,48.8139,Azerbaijan,11500.0
Strombeek-Bever,50.91,4.35,Belgium,11500.0
Kaboua,8.25,2.6833,Benin,11500.0
Egelsbach,49.9667,8.6667,Germany,11500.0
Liubashivka,47.8358,30.2642,Ukraine,11500.0
Dang‘ara,40.5831,70.91,Uzbekistan,11500.0
’Aïn Roua,36.3344,5.1806,Algeria,11499.0
Le Haillan,44.8725,-0.6758,France,11499.0
Taviano,39.9833,18.0833,Italy,11499.0
Santa Isabel Cholula,19.0,-98.3667,Mexico,11498.0
Barhi,26.5714,86.0903,India,11497.0
Rabat,35.8817,14.3989,Malta,11497.0
Baruāri,26.0305,86.5965,India,11495.0
Sonāpur,26.3716,87.2162,India,11494.0
Kemigawa,35.6514,140.0662,Japan,11494.0
Kamalāpuram,18.2925,80.4608,India,11493.0
Loyalsock,41.2743,-76.9839,United States,11493.0
Kalampáka,39.7081,21.6284,Greece,11492.0
Mercogliano,40.9231,14.7428,Italy,11492.0
Oskaloosa,41.2922,-92.6404,United States,11492.0
Sidi Amer El Hadi,34.7992,-5.8394,Morocco,11491.0
Aginskoye,51.1031,114.5228,Russia,11491.0
Montmagny,46.9833,-70.55,Canada,11491.0
Guayabal,4.9633,-74.9056,Colombia,11490.0
Ihumwa,-6.1667,35.8833,Tanzania,11490.0
Four Corners,29.6705,-95.6596,United States,11490.0
Woods Cross,40.8731,-111.917,United States,11490.0
River Forest,41.895,-87.8194,United States,11489.0
Oxelösund,58.6667,17.1,Sweden,11488.0
Mount Fletcher,-30.692,28.503,South Africa,11488.0
Salisbury,40.038,-75.9961,United States,11487.0
Mexico,39.1625,-91.8712,United States,11487.0
Sathiāla,31.555,75.2656,India,11486.0
Essex,44.5196,-73.0656,United States,11486.0
Tinogasta,-28.0667,-67.5667,Argentina,11485.0
San Gregorio di Catania,37.5651,15.1116,Italy,11485.0
Moyamba,8.1606,-12.4333,Sierra Leone,11485.0
New Port Richey East,28.2605,-82.6931,United States,11485.0
Bānk,24.9539,84.1928,India,11484.0
Revúca,48.6833,20.1167,Slovakia,11484.0
Altdorf,48.5667,12.1167,Germany,11483.0
Pontiac,40.8894,-88.6409,United States,11483.0
Fort Campbell North,36.6631,-87.4764,United States,11483.0
Peringōttukurusshi,10.7536,76.4883,India,11482.0
Iconha,-20.7928,-40.8108,Brazil,11481.0
Gaurihar Khāliqnagar,25.9356,85.4671,India,11481.0
Fatehpur Shāhbāz,25.5698,85.3437,India,11480.0
Alto Alegre dos Parecis,-12.1278,-61.8508,Brazil,11479.0
Asjen,34.85,-5.6167,Morocco,11479.0
Leon Valley,29.4954,-98.6143,United States,11479.0
Jamsaut,25.61,85.0148,India,11478.0
Pānāpur Langa,25.723,85.2878,India,11478.0
Alfonsine,44.5061,12.0411,Italy,11477.0
Palestina,-20.39,-49.4328,Brazil,11476.0
Bek-Abad,40.8472,72.9714,Kyrgyzstan,11476.0
Rača,44.2333,20.9833,Serbia,11475.0
Satyavedu,13.437,79.956,India,11474.0
Kuriyama,43.05,141.7833,Japan,11474.0
North Valley,35.1736,-106.6231,United States,11474.0
Götzis,47.3331,9.6333,Austria,11473.0
Kavaratti,10.5626,72.6369,India,11473.0
Lebon Régis,-26.9289,-50.695,Brazil,11472.0
Vengikkal,12.2642,79.0675,India,11472.0
Poldasht,39.3447,45.0681,Iran,11472.0
Valea Adâncă,47.1256,27.5565,Romania,11472.0
Farmington,42.4614,-83.3784,United States,11472.0
Kings Mountain,35.2349,-81.3501,United States,11472.0
Pirangi,-21.0914,-48.6578,Brazil,11471.0
Gonubie,-32.943,28.008,South Africa,11471.0
Kishanganj,25.6844,86.9509,India,11470.0
Sinkolo,12.2056,-5.0403,Mali,11470.0
Wormer,52.5,4.8167,Netherlands,11470.0
El Ançor,35.6833,-0.8667,Algeria,11469.0
Kāri,24.8368,78.8665,India,11469.0
Arasūr,11.0866,77.1146,India,11469.0
Rupenaguntla,16.3043,79.9991,India,11469.0
Shanmukhasundarapuram,10.0065,77.5982,India,11469.0
Muna,20.48,-89.72,Mexico,11469.0
Citrus Springs,28.9931,-82.4594,United States,11469.0
Coswig,51.8833,12.4333,Germany,11468.0
Aydıncık,36.1417,33.3178,Turkey,11468.0
Vlasenica,44.1833,18.9333,Bosnia and Herzegovina,11467.0
Cidade Gaúcha,-23.38,-52.945,Brazil,11467.0
Prudente de Morais,-19.4819,-44.155,Brazil,11466.0
Agamé,6.7333,1.7667,Benin,11465.0
Bhabānipur,24.7153,87.9227,India,11465.0
Gloucester City,39.8924,-75.1172,United States,11465.0
Westerkappeln,52.3806,7.6,Germany,11464.0
Oak Hills,45.5405,-122.8413,United States,11464.0
Trostberg an der Alz,48.0167,12.55,Germany,11463.0
Dautphe,50.8333,8.55,Germany,11461.0
Loran,33.8346,74.3312,India,11461.0
Ninga,25.4616,86.0757,India,11461.0
Kalakada,13.8167,78.8,India,11461.0
Ḑurumā,24.6173,46.2256,Saudi Arabia,11461.0
Rengāli,21.646,84.0531,India,11460.0
Kashaf,36.3678,59.5767,Iran,11459.0
Chauny,49.6164,3.22,France,11456.0
Khāngāon,25.5146,84.7528,India,11456.0
Vlašim,49.7064,14.8989,Czechia,11455.0
Maruttuvakkudi,11.0153,79.4819,India,11455.0
Burām,25.9739,86.3196,India,11455.0
Culcheth,53.4517,-2.5218,United Kingdom,11454.0
Schiller Park,41.9586,-87.8693,United States,11454.0
Half Moon Bay,37.4685,-122.4382,United States,11454.0
Shingbwiyang,26.6667,96.2167,Burma,11453.0
Mogilno,52.65,17.95,Poland,11453.0
Abadiânia,-16.2039,-48.7069,Brazil,11452.0
Steha,35.3646,-4.9306,Morocco,11452.0
Cocentaina,38.745,-0.4406,Spain,11451.0
Gravelines,50.9858,2.1283,France,11451.0
Chakwai,25.0543,85.662,India,11451.0
Ahlaf,33.2833,-7.2,Morocco,11451.0
Moss Bluff,30.3039,-93.2051,United States,11451.0
Bellegarde-sur-Valserine,46.1083,5.8267,France,11450.0
Hanover,41.2012,-75.929,United States,11449.0
Cantley,45.5667,-75.7833,Canada,11449.0
Esmoriz,40.962,-8.6295,Portugal,11448.0
Humpolec,49.5417,15.3572,Czechia,11447.0
Chitauria,25.4869,87.5511,India,11447.0
Florestópolis,-22.8628,-51.3869,Brazil,11446.0
Ouro Branco,-9.1667,-37.3567,Brazil,11446.0
Madakai,12.3278,75.15,India,11446.0
Lauingen,48.5667,10.4333,Germany,11445.0
Odatturai,11.4577,77.515,India,11445.0
Montanhas,-6.4858,-35.2878,Brazil,11444.0
Baroni Khurd,25.6852,78.3746,India,11444.0
Ban Saeo,20.2158,100.225,Thailand,11444.0
Satuek,15.297,103.2919,Thailand,11444.0
Lovington,32.9128,-103.3276,United States,11444.0
Mack,39.1492,-84.6794,United States,11444.0
Sidéradougou,10.6876,-4.2627,Burkina Faso,11443.0
Mayate,32.2667,-7.5167,Morocco,11443.0
Weston,42.3589,-71.3001,United States,11443.0
Rychnov nad Kněžnou,50.1631,16.2744,Czechia,11442.0
Grünwald,48.0333,11.5167,Germany,11442.0
Cumandá,-2.2058,-79.1339,Ecuador,11442.0
Milići,44.1703,19.0919,Bosnia and Herzegovina,11441.0
Toropets,56.5,31.65,Russia,11441.0
Sonoita,31.8614,-112.8544,Mexico,11440.0
Dhalaa,35.4611,7.5472,Algeria,11439.0
Ajijic,20.3,-103.2833,Mexico,11439.0
Ridgefield,40.8313,-74.0147,United States,11439.0
Erin,43.7667,-80.0667,Canada,11439.0
Saubara,-12.7378,-38.7689,Brazil,11438.0
Lendinara,45.085,11.6006,Italy,11438.0
Varzobkala,38.7667,68.8167,Tajikistan,11438.0
Woodbury,41.3284,-74.1004,United States,11437.0
Caetanópolis,-19.295,-44.4189,Brazil,11435.0
Ochsenfurt,49.65,10.0667,Germany,11434.0
Markham,41.6,-87.6904,United States,11434.0
Puerto Rico,2.9383,-73.2083,Colombia,11433.0
Barahkurwa,26.146,86.9237,India,11433.0
Volosovo,59.4333,29.4833,Russia,11433.0
Gandhāri,18.3932,78.1174,India,11432.0
Hato Corozal,3.1833,-73.75,Colombia,11431.0
Engen,47.8528,8.7714,Germany,11431.0
Tlacolulan,19.6667,-97.0,Mexico,11431.0
Emet,39.3333,29.2667,Turkey,11431.0
Er Regueb,34.8667,9.7833,Tunisia,11430.0
Home Gardens,33.8783,-117.5116,United States,11430.0
Shāhpur,24.0312,84.0543,India,11429.0
La Libertad,12.2167,-85.1667,Nicaragua,11429.0
Winton,37.3854,-120.6173,United States,11429.0
Ramallo,-33.3167,-60.2,Argentina,11428.0
Medroussa,35.1667,1.2,Algeria,11428.0
Tucson Mountains,32.2822,-111.0773,United States,11428.0
Notre-Dame-de-l'Île-Perrot,45.3667,-73.9333,Canada,11427.0
San José de Guaribe,9.8602,-65.8131,Venezuela,11426.0
Kumari,25.6564,87.7112,India,11425.0
Stradella,45.0833,9.3,Italy,11425.0
Koori,37.8494,140.5164,Japan,11425.0
Mogogelo,-25.354,28.138,South Africa,11425.0
Belgrade,45.7789,-111.1736,United States,11425.0
Kuse,35.0759,133.7534,Japan,11424.0
Dorog,47.7194,18.7292,Hungary,11423.0
Pallipattu,13.3361,79.4413,India,11423.0
New Garden,39.8119,-75.7517,United States,11423.0
Lahaina,20.8848,-156.6618,United States,11423.0
Malo Crniće,44.5667,21.2833,Serbia,11422.0
Kalmiuske,47.6667,38.0667,Ukraine,11422.0
Cangas de Narcea,43.1714,-6.5389,Spain,11421.0
Vakhrusheve,48.1667,38.8333,Ukraine,11421.0
Nemyriv,48.9667,28.85,Ukraine,11421.0
Platteville,42.728,-90.4681,United States,11421.0
Kinattukkadavu,10.8225,77.0196,India,11419.0
Kondhāli,21.1383,78.6408,India,11418.0
Höhenkirchen-Siegertsbrunn,48.0167,11.7333,Germany,11417.0
Haydock,53.4678,-2.6609,United Kingdom,11416.0
Casièr,45.6436,12.2953,Italy,11416.0
Qax,41.4194,46.9181,Azerbaijan,11415.0
Naliya,23.2611,68.8267,India,11415.0
Sanniquellie,7.3622,-8.7061,Liberia,11415.0
Jimaní,18.4833,-71.85,Dominican Republic,11414.0
Hœnheim,48.625,7.7553,France,11413.0
Nový Bor,50.7553,14.5536,Czechia,11412.0
Mahāgama,25.0342,87.3187,India,11412.0
Tourougoumbé,15.266,-9.229,Mali,11412.0
Hamilton,39.9432,-77.7327,United States,11412.0
Kostinbrod,42.817,23.217,Bulgaria,11411.0
Guinagourou,9.5667,2.95,Benin,11411.0
Sales Oliveira,-20.7719,-47.8378,Brazil,11411.0
Pothia,25.5413,87.2637,India,11411.0
Senduriā,26.7469,84.6754,India,11411.0
Rāibāri Mahuawa,27.098,84.2963,India,11411.0
Toprakkale,37.0669,36.1464,Turkey,11411.0
Shchastia,48.7333,39.2333,Ukraine,11411.0
Florennes,50.2514,4.6044,Belgium,11410.0
Sào Amaro das Brotas,-10.7889,-37.0544,Brazil,11410.0
Cabo Verde,-21.4719,-46.3958,Brazil,11410.0
Recke,52.37,7.7189,Germany,11410.0
Oulad Friha,32.6108,-7.625,Morocco,11410.0
Rejiche,35.4667,11.0333,Tunisia,11410.0
Port Lavaca,28.6181,-96.6278,United States,11410.0
Polyarnyye Zori,67.3667,32.5,Russia,11409.0
Borçka,41.3636,41.6792,Turkey,11409.0
Barro Alto,-14.9708,-48.9158,Brazil,11408.0
Ovidiopol,46.2447,30.4447,Ukraine,11407.0
Lopon,30.6715,75.3438,India,11406.0
Pratāparāmpuram,10.6741,79.8512,India,11406.0
Sociedad,13.7,-88.0167,El Salvador,11406.0
Elk City,35.3862,-99.4301,United States,11406.0
Lumaco,-38.15,-72.9167,Chile,11405.0
Tegueste,28.5167,-16.3333,Spain,11405.0
Majdal Shams,33.2667,35.7667,Israel,11405.0
Tysvær,59.3319,5.4897,Norway,11405.0
Rostraver,40.169,-79.8087,United States,11405.0
Gänserndorf,48.3406,16.7175,Austria,11404.0
Pelileo,-1.3306,-78.5428,Ecuador,11403.0
San Rafael Obrajuelo,13.5,-88.9333,El Salvador,11403.0
Scottburgh,-30.2833,30.75,South Africa,11403.0
Wilton Manors,26.1593,-80.1395,United States,11403.0
Kirchhundem,51.0667,8.0833,Germany,11402.0
Muscoy,34.1552,-117.3477,United States,11402.0
Touama,31.5339,-7.4872,Morocco,11401.0
Kuřim,49.2986,16.5314,Czechia,11400.0
Buzhum,40.0048,70.8352,Kyrgyzstan,11400.0
El Menzel,33.8389,-4.5458,Morocco,11400.0
Laren,52.25,5.2333,Netherlands,11400.0
Sharg‘un,38.46,67.9669,Uzbekistan,11400.0
Bath,42.3219,-77.3083,United States,11400.0
Dawley,52.663,-2.467,United Kingdom,11399.0
East Glenville,42.8648,-73.9256,United States,11399.0
Dobbs Ferry,41.0127,-73.8697,United States,11397.0
Gundrājukuppam,13.3406,79.5687,India,11395.0
Suffern,41.1138,-74.1422,United States,11395.0
Wealdstone,51.5957,-0.3352,United Kingdom,11394.0
Grosse Pointe Park,42.3794,-82.9287,United States,11394.0
East Grand Rapids,42.9464,-85.6088,United States,11394.0
San Michele al Tagliamento,45.7636,12.9953,Italy,11393.0
Spencer,43.1468,-95.1534,United States,11393.0
Enebakk,59.7639,11.1444,Norway,11392.0
São João das Lampas,38.87,-9.4211,Portugal,11392.0
Montegrotto Terme,45.3333,11.7833,Italy,11391.0
Yāllūru,15.3063,78.4559,India,11390.0
Greetland,53.6869,-1.8714,United Kingdom,11389.0
Higashiizu,34.7667,139.0333,Japan,11389.0
La Homa,26.2796,-98.3575,United States,11389.0
Kincardine,44.1667,-81.6333,Canada,11389.0
Wittingen,52.7167,10.7333,Germany,11388.0
Diez,50.3708,8.0158,Germany,11388.0
Simrāhi,26.3135,86.8454,India,11388.0
Nörvenich,50.8,6.65,Germany,11387.0
Newport,52.7691,-2.3787,United Kingdom,11387.0
Eldorado,-23.7869,-54.2839,Brazil,11386.0
Pihuamo,18.95,-103.167,Mexico,11386.0
Guachetá,5.3856,-73.6856,Colombia,11385.0
Rothenburg ob der Tauber,49.3833,10.1833,Germany,11385.0
Mancha Real,37.7864,-3.6125,Spain,11385.0
Falimāri,26.3856,89.8233,India,11385.0
Sidi Tabet,36.9139,10.0361,Tunisia,11385.0
Batesville,35.7687,-91.6227,United States,11385.0
Noeux-les-Mines,50.4803,2.6656,France,11384.0
Oregon,42.9253,-89.3892,United States,11384.0
Anjuna,15.5833,73.7333,India,11383.0
Lakhipur,26.3281,88.3863,India,11383.0
Hejiaji,37.3569,109.8514,China,11382.0
Saint-Junien,45.8881,0.9019,France,11382.0
Konakondla,15.1053,77.364,India,11382.0
Campobello di Mazara,37.6333,12.75,Italy,11382.0
Chekmagush,55.1333,54.6667,Russia,11382.0
Lijiacha,37.2475,109.4103,China,11381.0
Samayanallūr,9.9792,78.0359,India,11381.0
Halavāgalu,14.7083,75.7753,India,11381.0
Gräfenhainichen,51.7167,12.4333,Germany,11380.0
Kranenburg,51.7897,6.0072,Germany,11380.0
Buckhurst Hill,51.632,0.036,United Kingdom,11380.0
Baghmaria,26.44,86.43,India,11380.0
Harji,25.3,72.85,India,11380.0
Bind,25.3035,85.6869,India,11379.0
Santa Fé,-23.0378,-51.805,Brazil,11378.0
Garuva,-26.0269,-48.855,Brazil,11378.0
Welzheim,48.8747,9.6344,Germany,11378.0
Vaux-le-Pénil,48.5257,2.6824,France,11378.0
Sarjāpur,12.86,77.786,India,11378.0
Campo do Meio,-21.1069,-45.83,Brazil,11377.0
Sālamedu,11.9088,79.4919,India,11377.0
Pīr Maker,25.9622,85.0257,India,11377.0
Rosario de Mora,13.5833,-89.2167,El Salvador,11377.0
Staden,50.9833,3.0167,Belgium,11376.0
Harrow Weald,51.604,-0.339,United Kingdom,11376.0
Sevilla,9.7,124.05,Philippines,11376.0
Great Bookham,51.278,-0.373,United Kingdom,11375.0
Little Bookham,51.2804,-0.3897,United Kingdom,11375.0
Bānsbāri,26.1934,87.4498,India,11374.0
Uchchangidurgam,14.5614,76.0537,India,11373.0
Kochkor,42.2155,75.7566,Kyrgyzstan,11373.0
Buuhoodle,8.2547,46.3283,Somalia,11373.0
Musile di Piave,45.6178,12.565,Italy,11372.0
Bridgeton,38.7673,-90.4275,United States,11372.0
Elliot Lake,46.3833,-82.65,Canada,11372.0
Handewitt,54.7667,9.3167,Germany,11371.0
Pelsall,52.631,-1.972,United Kingdom,11371.0
Kamiita,34.1167,134.4,Japan,11370.0
Okmulgee,35.6134,-96.0068,United States,11370.0
Humahuaca,-23.2,-65.35,Argentina,11369.0
Alcântaras,-3.5889,-40.5458,Brazil,11369.0
Bhagwatpur,25.7484,85.7016,India,11369.0
Biddupur,25.6464,85.3203,India,11369.0
Waihee-Waiehu,20.9188,-156.5063,United States,11369.0
Puyehue,-40.6833,-72.6,Chile,11368.0
Harsum,52.2,9.95,Germany,11368.0
Zambrano,9.75,-74.8333,Colombia,11367.0
Eichenzell,50.4833,9.7,Germany,11367.0
Byerazino,53.8333,28.9833,Belarus,11366.0
Jódar,37.8333,-3.35,Spain,11366.0
Parora,25.8022,87.4032,India,11366.0
Rheinau,48.6678,7.9347,Germany,11365.0
